Datetime,Silver,Palladium,Gold
2022-01-26 10:00:00-05:00,23.950000762939453,2375.0,1838.5999755859373
2022-01-26 11:00:00-05:00,23.82999992370605,2366.0,1834.0999755859373
2022-01-26 12:00:00-05:00,23.850000381469727,2380.0,1832.300048828125
2022-01-26 13:00:00-05:00,23.850000381469727,2351.0,1831.5
2022-01-26 14:00:00-05:00,23.95499992370605,2362.0,1833.0999755859373
2022-01-26 15:00:00-05:00,23.65999984741211,2347.0,1820.0999755859373
2022-01-26 16:00:00-05:00,23.559999465942383,2323.5,1818.9000244140625
2022-01-26 18:00:00-05:00,23.625,2329.0,1821.4000244140625
2022-01-26 19:00:00-05:00,23.61000061035156,2327.0,1821.300048828125
2022-01-26 20:00:00-05:00,23.59499931335449,2327.0,1820.300048828125
2022-01-26 21:00:00-05:00,23.3700008392334,2313.0,1817.300048828125
2022-01-26 22:00:00-05:00,23.38500022888184,2313.5,1816.4000244140625
2022-01-26 23:00:00-05:00,23.3799991607666,2312.5,1815.300048828125
2022-01-27 00:00:00-05:00,23.3700008392334,2308.0,1815.199951171875
2022-01-27 01:00:00-05:00,23.25,2308.5,1812.199951171875
2022-01-27 02:00:00-05:00,23.26000022888184,2323.5,1814.800048828125
2022-01-27 03:00:00-05:00,23.30500030517578,2347.0,1813.9000244140625
2022-01-27 04:00:00-05:00,23.375,2360.0,1816.0
2022-01-27 05:00:00-05:00,23.3799991607666,2353.5,1816.4000244140625
2022-01-27 06:00:00-05:00,23.21500015258789,2353.0,1811.199951171875
2022-01-27 07:00:00-05:00,23.2549991607666,2353.0,1813.199951171875
2022-01-27 08:00:00-05:00,23.09499931335449,2295.0,1808.699951171875
2022-01-27 09:00:00-05:00,23.045000076293945,2323.0,1809.800048828125
2022-01-27 10:00:00-05:00,22.959999084472656,2363.5,1807.0999755859373
2022-01-27 11:00:00-05:00,22.76000022888184,2365.0,1797.5
2022-01-27 12:00:00-05:00,22.75,2390.0,1794.800048828125
2022-01-27 13:00:00-05:00,22.73500061035156,2370.0,1794.800048828125
2022-01-27 14:00:00-05:00,22.770000457763672,2370.5,1795.199951171875
2022-01-27 15:00:00-05:00,22.76000022888184,2377.5,1794.5999755859375
2022-01-27 16:00:00-05:00,22.795000076293945,2377.0,1796.699951171875
2022-01-27 18:00:00-05:00,22.809999465942383,2374.0,1797.5
2022-01-27 19:00:00-05:00,22.76000022888184,2374.0,1796.300048828125
2022-01-27 20:00:00-05:00,22.770000457763672,2372.5,1798.4000244140625
2022-01-27 21:00:00-05:00,22.795000076293945,2375.5,1797.699951171875
2022-01-27 22:00:00-05:00,22.799999237060547,2372.5,1798.199951171875
2022-01-27 23:00:00-05:00,22.770000457763672,2363.0,1797.9000244140625
2022-01-28 00:00:00-05:00,22.825000762939453,2362.0,1797.5
2022-01-28 01:00:00-05:00,22.799999237060547,2350.0,1797.300048828125
2022-01-28 02:00:00-05:00,22.729999542236328,2350.0,1796.699951171875
2022-01-28 03:00:00-05:00,22.665000915527344,2340.0,1794.5
2022-01-28 04:00:00-05:00,22.59499931335449,2299.0,1791.9000244140625
2022-01-28 05:00:00-05:00,22.565000534057617,2277.5,1791.300048828125
2022-01-28 06:00:00-05:00,22.51499938964844,2328.5,1788.300048828125
2022-01-28 07:00:00-05:00,22.6299991607666,2324.5,1791.4000244140625
2022-01-28 08:00:00-05:00,22.69499969482422,2339.0,1793.5
2022-01-28 09:00:00-05:00,22.625,2353.5,1790.300048828125
2022-01-28 10:00:00-05:00,22.614999771118164,2336.0,1793.9000244140625
2022-01-28 11:00:00-05:00,22.46500015258789,2368.0,1787.0999755859375
2022-01-28 12:00:00-05:00,22.315000534057617,2384.5,1786.4000244140625
2022-01-28 13:00:00-05:00,22.38500022888184,2380.5,1789.0999755859375
2022-01-28 14:00:00-05:00,22.3700008392334,2377.0,1787.9000244140625
2022-01-28 15:00:00-05:00,22.424999237060547,2379.5,1790.199951171875
2022-01-28 16:00:00-05:00,22.489999771118164,2375.0,1793.0
2022-01-30 18:00:00-05:00,22.489999771118164,2377.5,1792.800048828125
2022-01-30 19:00:00-05:00,22.43000030517578,2354.0,1790.699951171875
2022-01-30 20:00:00-05:00,22.415000915527344,2362.5,1790.699951171875
2022-01-30 21:00:00-05:00,22.420000076293945,2363.5,1790.5
2022-01-30 22:00:00-05:00,22.38999938964844,2363.0,1789.0999755859375
2022-01-30 23:00:00-05:00,22.299999237060547,2361.0,1787.9000244140625
2022-01-31 00:00:00-05:00,22.364999771118164,2363.5,1789.800048828125
2022-01-31 01:00:00-05:00,22.43000030517578,2380.0,1789.699951171875
2022-01-31 02:00:00-05:00,22.434999465942383,2375.0,1789.699951171875
2022-01-31 03:00:00-05:00,22.559999465942383,2384.0,1793.0
2022-01-31 04:00:00-05:00,22.604999542236328,2417.0,1793.0999755859375
2022-01-31 05:00:00-05:00,22.545000076293945,2419.0,1792.5999755859375
2022-01-31 06:00:00-05:00,22.565000534057617,2412.0,1794.300048828125
2022-01-31 07:00:00-05:00,22.655000686645508,2387.0,1793.0
2022-01-31 08:00:00-05:00,22.63500022888184,2408.0,1799.199951171875
2022-01-31 09:00:00-05:00,22.56999969482422,2449.5,1800.9000244140625
2022-01-31 10:00:00-05:00,22.559999465942383,2415.5,1798.4000244140625
2022-01-31 11:00:00-05:00,22.559999465942383,2399.5,1799.0999755859375
2022-01-31 12:00:00-05:00,22.51000022888184,2388.0,1799.5
2022-01-31 13:00:00-05:00,22.450000762939453,2361.5,1798.699951171875
2022-01-31 14:00:00-05:00,22.524999618530277,2358.5,1800.5999755859375
2022-01-31 15:00:00-05:00,22.530000686645508,2355.5,1800.5999755859375
2022-01-31 16:00:00-05:00,22.51000022888184,2348.0,1800.5999755859375
2022-01-31 18:00:00-05:00,22.5049991607666,2351.5,1799.0
2022-01-31 19:00:00-05:00,22.4950008392334,2332.0,1798.699951171875
2022-01-31 20:00:00-05:00,22.5,2330.0,1800.0
2022-01-31 21:00:00-05:00,22.46999931335449,2313.0,1798.4000244140625
2022-01-31 22:00:00-05:00,22.475000381469727,2314.5,1798.5999755859375
2022-01-31 23:00:00-05:00,22.4950008392334,2322.5,1800.199951171875
2022-02-01 00:00:00-05:00,22.56999969482422,2355.0,1804.4000244140625
2022-02-01 01:00:00-05:00,22.559999465942383,2360.0,1804.0999755859373
2022-02-01 02:00:00-05:00,22.614999771118164,2367.5,1805.5
2022-02-01 03:00:00-05:00,22.690000534057617,2393.5,1805.800048828125
2022-02-01 04:00:00-05:00,22.739999771118164,2387.5,1807.800048828125
2022-02-01 05:00:00-05:00,22.815000534057617,2381.0,1808.5
2022-02-01 06:00:00-05:00,22.895000457763672,2392.5,1809.199951171875
2022-02-01 07:00:00-05:00,22.9950008392334,2391.5,1809.300048828125
2022-02-01 08:00:00-05:00,23.059999465942383,2380.5,1809.699951171875
2022-02-01 09:00:00-05:00,23.01000022888184,2383.0,1807.0
2022-02-01 10:00:00-05:00,22.854999542236328,2376.0,1807.9000244140625
2022-02-01 11:00:00-05:00,22.84000015258789,2357.5,1808.5999755859373
2022-02-01 12:00:00-05:00,22.71500015258789,2352.0,1804.800048828125
2022-02-01 13:00:00-05:00,22.655000686645508,2351.0,1803.4000244140625
2022-02-01 14:00:00-05:00,22.604999542236328,2347.5,1802.5999755859373
2022-02-01 15:00:00-05:00,22.655000686645508,2357.5,1801.699951171875
2022-02-01 16:00:00-05:00,22.65999984741211,2362.5,1802.5999755859373
2022-02-01 18:00:00-05:00,22.649999618530277,2347.5,1801.300048828125
2022-02-01 19:00:00-05:00,22.69499969482422,2366.5,1801.9000244140625
2022-02-01 20:00:00-05:00,22.69499969482422,2348.0,1802.0999755859373
2022-02-01 21:00:00-05:00,22.649999618530277,2365.5,1801.0999755859375
2022-02-01 23:00:00-05:00,22.670000076293945,2355.5,1799.0999755859375
2022-02-02 00:00:00-05:00,22.71500015258789,2373.0,1799.5
2022-02-02 01:00:00-05:00,22.73500061035156,2373.0,1799.4000244140625
2022-02-02 02:00:00-05:00,22.71500015258789,2373.0,1799.4000244140625
2022-02-02 03:00:00-05:00,22.75,2407.5,1800.699951171875
2022-02-02 04:00:00-05:00,22.809999465942383,2385.5,1802.9000244140625
2022-02-02 05:00:00-05:00,22.825000762939453,2387.0,1804.300048828125
2022-02-02 06:00:00-05:00,22.825000762939453,2393.0,1804.300048828125
2022-02-02 07:00:00-05:00,22.8700008392334,2396.5,1805.9000244140625
2022-02-02 08:00:00-05:00,22.875,2424.0,1808.800048828125
2022-02-02 09:00:00-05:00,22.73500061035156,2421.5,1806.0999755859373
2022-02-02 10:00:00-05:00,22.73500061035156,2380.0,1812.0
2022-02-02 11:00:00-05:00,22.7450008392334,2379.5,1810.800048828125
2022-02-02 12:00:00-05:00,22.815000534057617,2377.5,1811.699951171875
2022-02-02 13:00:00-05:00,22.76000022888184,2371.0,1811.5
2022-02-02 14:00:00-05:00,22.71999931335449,2371.0,1809.9000244140625
2022-02-02 15:00:00-05:00,22.700000762939453,2374.0,1808.9000244140625
2022-02-02 16:00:00-05:00,22.65999984741211,2371.0,1808.0999755859373
2022-02-02 18:00:00-05:00,22.65999984741211,2365.5,1808.5
2022-02-02 19:00:00-05:00,22.625,2364.5,1808.4000244140625
2022-02-02 20:00:00-05:00,22.63999938964844,2386.5,1809.0999755859373
2022-02-02 21:00:00-05:00,22.63999938964844,2392.0,1809.5
2022-02-02 22:00:00-05:00,22.65999984741211,2393.0,1808.300048828125
2022-02-02 23:00:00-05:00,22.655000686645508,2384.5,1807.800048828125
2022-02-03 00:00:00-05:00,22.604999542236328,2378.5,1807.300048828125
2022-02-03 01:00:00-05:00,22.565000534057617,2376.0,1807.199951171875
2022-02-03 02:00:00-05:00,22.559999465942383,2373.5,1806.5999755859373
2022-02-03 03:00:00-05:00,22.559999465942383,2377.0,1805.5999755859373
2022-02-03 04:00:00-05:00,22.540000915527344,2370.0,1806.5999755859373
2022-02-03 05:00:00-05:00,22.45499992370605,2372.5,1804.5
2022-02-03 06:00:00-05:00,22.434999465942383,2369.0,1805.5
2022-02-03 07:00:00-05:00,22.415000915527344,2368.5,1805.0999755859373
2022-02-03 08:00:00-05:00,22.40999984741211,2381.0,1805.0999755859373
2022-02-03 09:00:00-05:00,22.45499992370605,2381.5,1805.699951171875
2022-02-03 10:00:00-05:00,22.395000457763672,2326.5,1804.9000244140625
2022-02-03 11:00:00-05:00,22.530000686645508,2337.0,1808.5
2022-02-03 12:00:00-05:00,22.450000762939453,2324.5,1807.9000244140625
2022-02-03 13:00:00-05:00,22.40999984741211,2321.5,1806.0999755859373
2022-02-03 14:00:00-05:00,22.44499969482422,2324.0,1807.300048828125
2022-02-03 15:00:00-05:00,22.40999984741211,2330.0,1807.0999755859373
2022-02-03 16:00:00-05:00,22.424999237060547,2327.5,1807.0
2022-02-03 18:00:00-05:00,22.440000534057617,2336.5,1807.0999755859373
2022-02-03 19:00:00-05:00,22.43000030517578,2321.0,1806.800048828125
2022-02-03 20:00:00-05:00,22.46999931335449,2330.0,1808.0
2022-02-03 21:00:00-05:00,22.51000022888184,2338.0,1808.199951171875
2022-02-03 22:00:00-05:00,22.51499938964844,2338.0,1807.5
2022-02-03 23:00:00-05:00,22.545000076293945,2328.0,1809.0
2022-02-04 00:00:00-05:00,22.530000686645508,2335.0,1808.0999755859373
2022-02-04 01:00:00-05:00,22.524999618530277,2339.5,1807.9000244140625
2022-02-04 02:00:00-05:00,22.559999465942383,2345.0,1810.0
2022-02-04 03:00:00-05:00,22.575000762939453,2355.5,1811.0
2022-02-04 04:00:00-05:00,22.56999969482422,2344.5,1812.800048828125
2022-02-04 05:00:00-05:00,22.63999938964844,2346.5,1814.699951171875
2022-02-04 06:00:00-05:00,22.604999542236328,2348.5,1814.199951171875
2022-02-04 07:00:00-05:00,22.524999618530277,2338.0,1813.199951171875
2022-02-04 08:00:00-05:00,22.61000061035156,2340.5,1815.800048828125
2022-02-04 09:00:00-05:00,22.559999465942383,2308.5,1807.5999755859373
2022-02-04 10:00:00-05:00,22.690000534057617,2315.0,1810.800048828125
2022-02-04 11:00:00-05:00,22.48500061035156,2304.0,1808.5999755859373
2022-02-04 12:00:00-05:00,22.48500061035156,2300.5,1809.199951171875
2022-02-04 13:00:00-05:00,22.520000457763672,2298.0,1808.5
2022-02-04 14:00:00-05:00,22.520000457763672,2294.0,1809.0999755859373
2022-02-04 15:00:00-05:00,22.530000686645508,2292.5,1808.699951171875
2022-02-04 16:00:00-05:00,22.524999618530277,2298.0,1809.0
2022-02-06 18:00:00-05:00,22.600000381469727,2299.5,1814.699951171875
2022-02-06 19:00:00-05:00,22.729999542236328,2304.5,1814.199951171875
2022-02-06 20:00:00-05:00,22.8799991607666,2306.0,1816.5999755859373
2022-02-06 21:00:00-05:00,22.84499931335449,2300.0,1811.699951171875
2022-02-06 22:00:00-05:00,22.80500030517578,2298.5,1811.5
2022-02-06 23:00:00-05:00,22.815000534057617,2301.0,1811.699951171875
2022-02-07 00:00:00-05:00,22.815000534057617,2301.5,1811.5999755859373
2022-02-07 01:00:00-05:00,22.795000076293945,2301.0,1811.9000244140625
2022-02-07 02:00:00-05:00,22.854999542236328,2303.5,1813.800048828125
2022-02-07 03:00:00-05:00,22.8799991607666,2304.0,1814.9000244140625
2022-02-07 04:00:00-05:00,22.799999237060547,2285.0,1814.199951171875
2022-02-07 05:00:00-05:00,22.76499938964844,2253.5,1813.300048828125
2022-02-07 06:00:00-05:00,22.88999938964844,2238.0,1814.699951171875
2022-02-07 07:00:00-05:00,22.924999237060547,2229.0,1815.0999755859373
2022-02-07 08:00:00-05:00,22.96999931335449,2218.0,1818.199951171875
2022-02-07 09:00:00-05:00,22.915000915527344,2238.0,1816.699951171875
2022-02-07 10:00:00-05:00,22.94499969482422,2248.5,1817.300048828125
2022-02-07 11:00:00-05:00,23.0049991607666,2264.5,1819.300048828125
2022-02-07 12:00:00-05:00,23.07999992370605,2270.0,1821.0999755859373
2022-02-07 13:00:00-05:00,23.09000015258789,2260.5,1822.300048828125
2022-02-07 14:00:00-05:00,23.11000061035156,2261.0,1824.5999755859373
2022-02-07 15:00:00-05:00,23.084999084472656,2267.5,1823.5999755859373
2022-02-07 16:00:00-05:00,23.045000076293945,2263.5,1822.800048828125
2022-02-07 18:00:00-05:00,23.05500030517578,2284.5,1823.0
2022-02-07 19:00:00-05:00,23.05500030517578,2275.0,1823.0
2022-02-07 20:00:00-05:00,23.045000076293945,2262.0,1823.0
2022-02-07 22:00:00-05:00,22.975000381469727,2265.0,1823.9000244140625
2022-02-07 23:00:00-05:00,22.95499992370605,2257.5,1823.0
2022-02-08 00:00:00-05:00,22.924999237060547,2257.5,1822.199951171875
2022-02-08 01:00:00-05:00,22.920000076293945,2271.0,1821.699951171875
2022-02-08 02:00:00-05:00,22.88999938964844,2249.0,1820.699951171875
2022-02-08 03:00:00-05:00,22.899999618530277,2233.0,1821.199951171875
2022-02-08 04:00:00-05:00,22.94499969482422,2238.5,1820.800048828125
2022-02-08 05:00:00-05:00,22.940000534057617,2232.5,1821.199951171875
2022-02-08 06:00:00-05:00,22.88500022888184,2242.0,1820.199951171875
2022-02-08 07:00:00-05:00,22.864999771118164,2236.5,1819.800048828125
2022-02-08 08:00:00-05:00,23.06999969482422,2263.0,1825.800048828125
2022-02-08 09:00:00-05:00,23.13500022888184,2264.5,1825.5
2022-02-08 10:00:00-05:00,23.229999542236328,2275.0,1829.5
2022-02-08 11:00:00-05:00,23.21999931335449,2281.0,1827.5
2022-02-08 12:00:00-05:00,23.2450008392334,2281.0,1829.0
2022-02-08 13:00:00-05:00,23.2549991607666,2269.5,1829.4000244140625
2022-02-08 14:00:00-05:00,23.26499938964844,2258.5,1829.9000244140625
2022-02-08 15:00:00-05:00,23.229999542236328,2248.0,1829.0
2022-02-08 16:00:00-05:00,23.21999931335449,2247.0,1828.199951171875
2022-02-08 18:00:00-05:00,23.20499992370605,2245.0,1827.300048828125
2022-02-08 19:00:00-05:00,23.20499992370605,2235.0,1827.0999755859373
2022-02-08 20:00:00-05:00,23.280000686645508,2237.0,1827.9000244140625
2022-02-08 21:00:00-05:00,23.309999465942383,2247.0,1829.0999755859373
2022-02-08 22:00:00-05:00,23.315000534057617,2236.0,1829.699951171875
2022-02-08 23:00:00-05:00,23.31999969482422,2239.5,1829.5
2022-02-09 00:00:00-05:00,23.334999084472656,2251.5,1830.300048828125
2022-02-09 01:00:00-05:00,23.280000686645508,2240.5,1829.0
2022-02-09 02:00:00-05:00,23.239999771118164,2247.5,1829.199951171875
2022-02-09 03:00:00-05:00,23.2549991607666,2261.0,1829.199951171875
2022-02-09 04:00:00-05:00,23.274999618530277,2255.0,1828.699951171875
2022-02-09 05:00:00-05:00,23.26000022888184,2256.0,1829.300048828125
2022-02-09 06:00:00-05:00,23.26499938964844,2255.0,1828.0999755859373
2022-02-09 07:00:00-05:00,23.290000915527344,2272.0,1829.4000244140625
2022-02-09 08:00:00-05:00,23.350000381469727,2269.5,1833.699951171875
2022-02-09 09:00:00-05:00,23.25,2293.0,1832.0999755859373
2022-02-09 10:00:00-05:00,23.21500015258789,2289.0,1832.5999755859373
2022-02-09 11:00:00-05:00,23.28499984741211,2296.5,1834.699951171875
2022-02-09 12:00:00-05:00,23.364999771118164,2290.5,1837.0999755859373
2022-02-09 13:00:00-05:00,23.354999542236328,2287.0,1837.0
2022-02-09 14:00:00-05:00,23.32999992370605,2286.0,1835.9000244140625
2022-02-09 15:00:00-05:00,23.299999237060547,2283.0,1834.5
2022-02-09 16:00:00-05:00,23.309999465942383,2280.0,1834.199951171875
2022-02-09 18:00:00-05:00,23.309999465942383,2283.0,1834.300048828125
2022-02-09 19:00:00-05:00,23.290000915527344,2285.0,1833.5
2022-02-09 20:00:00-05:00,23.280000686645508,2276.0,1835.5
2022-02-09 22:00:00-05:00,23.290000915527344,2283.0,1835.5
2022-02-09 23:00:00-05:00,23.299999237060547,2280.0,1835.5
2022-02-10 00:00:00-05:00,23.309999465942383,2280.5,1836.0
2022-02-10 01:00:00-05:00,23.354999542236328,2289.0,1836.0
2022-02-10 02:00:00-05:00,23.424999237060547,2289.0,1837.300048828125
2022-02-10 03:00:00-05:00,23.38999938964844,2289.0,1835.9000244140625
2022-02-10 04:00:00-05:00,23.364999771118164,2289.0,1833.9000244140625
2022-02-10 05:00:00-05:00,23.38500022888184,2289.5,1834.4000244140625
2022-02-10 06:00:00-05:00,23.405000686645508,2290.5,1834.699951171875
2022-02-10 07:00:00-05:00,23.399999618530277,2312.0,1834.0
2022-02-10 08:00:00-05:00,23.51499938964844,2291.0,1838.699951171875
2022-02-10 09:00:00-05:00,23.51000022888184,2331.0,1835.300048828125
2022-02-10 10:00:00-05:00,23.584999084472656,2320.0,1842.0
2022-02-10 11:00:00-05:00,23.729999542236328,2320.0,1843.300048828125
2022-02-10 12:00:00-05:00,23.73500061035156,2311.5,1843.0999755859373
2022-02-10 13:00:00-05:00,23.56999969482422,2279.0,1838.699951171875
2022-02-10 14:00:00-05:00,23.479999542236328,2268.0,1836.9000244140625
2022-02-10 15:00:00-05:00,23.299999237060547,2260.0,1830.9000244140625
2022-02-10 16:00:00-05:00,23.21500015258789,2254.0,1828.199951171875
2022-02-10 18:00:00-05:00,23.225000381469727,2251.0,1828.300048828125
2022-02-10 19:00:00-05:00,23.19499969482422,2248.5,1827.699951171875
2022-02-10 20:00:00-05:00,23.174999237060547,2245.5,1826.5999755859373
2022-02-10 21:00:00-05:00,23.149999618530277,2232.5,1827.5999755859373
2022-02-10 22:00:00-05:00,23.13999938964844,2235.0,1827.4000244140625
2022-02-10 23:00:00-05:00,23.114999771118164,2230.0,1825.699951171875
2022-02-11 00:00:00-05:00,23.065000534057617,2221.5,1825.800048828125
2022-02-11 01:00:00-05:00,23.040000915527344,2219.0,1825.199951171875
2022-02-11 02:00:00-05:00,22.979999542236328,2228.5,1826.9000244140625
2022-02-11 03:00:00-05:00,23.049999237060547,2244.0,1828.5999755859373
2022-02-11 04:00:00-05:00,23.049999237060547,2246.0,1828.300048828125
2022-02-11 05:00:00-05:00,22.9950008392334,2240.5,1828.699951171875
2022-02-11 06:00:00-05:00,22.96999931335449,2259.5,1828.699951171875
2022-02-11 07:00:00-05:00,23.065000534057617,2261.0,1833.199951171875
2022-02-11 08:00:00-05:00,23.104999542236328,2258.5,1834.699951171875
2022-02-11 09:00:00-05:00,23.225000381469727,2220.5,1833.5999755859373
2022-02-11 10:00:00-05:00,23.30500030517578,2219.5,1838.4000244140625
2022-02-11 11:00:00-05:00,23.290000915527344,2207.0,1838.300048828125
2022-02-11 12:00:00-05:00,23.364999771118164,2203.0,1842.5
2022-02-11 13:00:00-05:00,23.59499931335449,2359.5,1862.5
2022-02-11 14:00:00-05:00,23.649999618530277,2343.5,1865.199951171875
2022-02-11 15:00:00-05:00,23.709999084472656,2325.5,1867.4000244140625
2022-02-11 16:00:00-05:00,23.684999465942383,2320.0,1865.5999755859373
2022-02-13 18:00:00-05:00,23.655000686645508,2357.0,1864.0
2022-02-13 19:00:00-05:00,23.69499969482422,2383.0,1862.4000244140625
2022-02-13 20:00:00-05:00,23.799999237060547,2391.0,1862.0
2022-02-13 21:00:00-05:00,23.76499938964844,2389.5,1861.199951171875
2022-02-13 22:00:00-05:00,23.709999084472656,2380.0,1856.0
2022-02-13 23:00:00-05:00,23.63999938964844,2368.5,1854.800048828125
2022-02-14 00:00:00-05:00,23.665000915527344,2369.5,1855.9000244140625
2022-02-14 01:00:00-05:00,23.725000381469727,2363.5,1855.9000244140625
2022-02-14 02:00:00-05:00,23.75,2355.5,1856.5999755859373
2022-02-14 03:00:00-05:00,23.774999618530277,2346.0,1859.9000244140625
2022-02-14 04:00:00-05:00,23.795000076293945,2319.5,1858.5999755859373
2022-02-14 05:00:00-05:00,23.78499984741211,2313.0,1859.0
2022-02-14 06:00:00-05:00,23.71999931335449,2305.0,1858.0
2022-02-14 07:00:00-05:00,23.76499938964844,2313.0,1859.5999755859373
2022-02-14 08:00:00-05:00,23.934999465942383,2283.0,1864.5
2022-02-14 09:00:00-05:00,23.96500015258789,2346.0,1868.5999755859373
2022-02-14 10:00:00-05:00,23.959999084472656,2331.5,1872.800048828125
2022-02-14 11:00:00-05:00,23.899999618530277,2350.5,1870.699951171875
2022-02-14 12:00:00-05:00,23.809999465942383,2350.0,1866.300048828125
2022-02-14 13:00:00-05:00,23.905000686645508,2367.0,1874.800048828125
2022-02-14 14:00:00-05:00,23.905000686645508,2378.5,1876.5
2022-02-14 15:00:00-05:00,23.915000915527344,2370.5,1875.4000244140625
2022-02-14 16:00:00-05:00,23.899999618530277,2369.5,1875.0999755859373
2022-02-14 18:00:00-05:00,23.920000076293945,2373.5,1873.9000244140625
2022-02-14 19:00:00-05:00,23.924999237060547,2370.0,1874.199951171875
2022-02-14 20:00:00-05:00,23.934999465942383,2362.0,1874.199951171875
2022-02-14 21:00:00-05:00,24.01499938964844,2360.5,1880.0
2022-02-14 22:00:00-05:00,24.0049991607666,2363.5,1881.300048828125
2022-02-14 23:00:00-05:00,23.96500015258789,2350.0,1881.199951171875
2022-02-15 00:00:00-05:00,23.959999084472656,2352.0,1881.5999755859373
2022-02-15 01:00:00-05:00,23.875,2344.5,1881.5999755859373
2022-02-15 02:00:00-05:00,23.8700008392334,2343.0,1881.0999755859373
2022-02-15 03:00:00-05:00,23.80500030517578,2324.5,1879.0
2022-02-15 04:00:00-05:00,23.57999992370605,2300.0,1863.0999755859373
2022-02-15 05:00:00-05:00,23.475000381469727,2310.5,1859.0
2022-02-15 06:00:00-05:00,23.399999618530277,2307.0,1857.300048828125
2022-02-15 07:00:00-05:00,23.354999542236328,2276.5,1854.5
2022-02-15 08:00:00-05:00,23.3700008392334,2310.0,1855.0
2022-02-15 09:00:00-05:00,23.26499938964844,2255.0,1859.0
2022-02-15 10:00:00-05:00,23.2549991607666,2226.0,1854.300048828125
2022-02-15 11:00:00-05:00,23.315000534057617,2236.5,1853.9000244140625
2022-02-15 12:00:00-05:00,23.334999084472656,2258.0,1855.0
2022-02-15 13:00:00-05:00,23.399999618530277,2252.5,1857.800048828125
2022-02-15 14:00:00-05:00,23.405000686645508,2248.0,1856.800048828125
2022-02-15 15:00:00-05:00,23.434999465942383,2247.5,1857.699951171875
2022-02-15 16:00:00-05:00,23.405000686645508,2251.0,1855.300048828125
2022-02-15 18:00:00-05:00,23.415000915527344,2257.0,1856.5
2022-02-15 19:00:00-05:00,23.38999938964844,2258.5,1854.800048828125
2022-02-15 20:00:00-05:00,23.3799991607666,2253.5,1854.4000244140625
2022-02-15 21:00:00-05:00,23.34499931335449,2246.0,1854.699951171875
2022-02-15 22:00:00-05:00,23.354999542236328,2315.0,1854.5
2022-02-15 23:00:00-05:00,23.3700008392334,2310.0,1854.800048828125
2022-02-16 00:00:00-05:00,23.424999237060547,2300.0,1856.300048828125
2022-02-16 01:00:00-05:00,23.44499969482422,2299.5,1857.5
2022-02-16 02:00:00-05:00,23.5,2281.0,1858.199951171875
2022-02-16 03:00:00-05:00,23.584999084472656,2296.5,1858.9000244140625
2022-02-16 04:00:00-05:00,23.575000762939453,2277.0,1860.300048828125
2022-02-16 05:00:00-05:00,23.565000534057617,2260.5,1861.5
2022-02-16 06:00:00-05:00,23.530000686645508,2264.5,1858.0
2022-02-16 07:00:00-05:00,23.51499938964844,2263.5,1857.9000244140625
2022-02-16 08:00:00-05:00,23.44499969482422,2288.5,1860.5999755859373
2022-02-16 09:00:00-05:00,23.59499931335449,2287.5,1866.699951171875
2022-02-16 10:00:00-05:00,23.530000686645508,2288.0,1865.199951171875
2022-02-16 11:00:00-05:00,23.530000686645508,2297.0,1867.800048828125
2022-02-16 12:00:00-05:00,23.57999992370605,2287.0,1871.9000244140625
2022-02-16 13:00:00-05:00,23.625,2281.0,1872.4000244140625
2022-02-16 14:00:00-05:00,23.670000076293945,2283.5,1874.300048828125
2022-02-16 15:00:00-05:00,23.655000686645508,2287.5,1874.5999755859373
2022-02-16 16:00:00-05:00,23.655000686645508,2289.5,1874.5
2022-02-16 18:00:00-05:00,23.645000457763672,2290.5,1872.800048828125
2022-02-16 19:00:00-05:00,23.6200008392334,2296.0,1873.5999755859373
2022-02-16 20:00:00-05:00,23.63999938964844,2290.0,1873.699951171875
2022-02-16 21:00:00-05:00,23.559999465942383,2283.5,1872.5
2022-02-16 22:00:00-05:00,23.520000457763672,2298.5,1877.5
2022-02-16 23:00:00-05:00,23.57999992370605,2326.5,1878.9000244140625
2022-02-17 00:00:00-05:00,23.565000534057617,2309.5,1877.5999755859373
2022-02-17 01:00:00-05:00,23.584999084472656,2324.0,1879.699951171875
2022-02-17 02:00:00-05:00,23.584999084472656,2307.5,1879.4000244140625
2022-02-17 03:00:00-05:00,23.780000686645508,2362.0,1893.5999755859373
2022-02-17 04:00:00-05:00,23.864999771118164,2340.5,1895.800048828125
2022-02-17 05:00:00-05:00,23.780000686645508,2330.0,1891.9000244140625
2022-02-17 06:00:00-05:00,23.725000381469727,2327.5,1888.4000244140625
2022-02-17 07:00:00-05:00,23.690000534057617,2321.5,1889.5999755859373
2022-02-17 08:00:00-05:00,23.875,2420.0,1900.0
2022-02-17 09:00:00-05:00,23.799999237060547,2415.5,1898.9000244140625
2022-02-17 10:00:00-05:00,23.815000534057617,2365.0,1898.5
2022-02-17 11:00:00-05:00,23.899999618530277,2370.5,1902.199951171875
2022-02-17 12:00:00-05:00,23.88500022888184,2371.0,1903.0
2022-02-17 13:00:00-05:00,23.93000030517578,2364.0,1904.0
2022-02-17 14:00:00-05:00,23.905000686645508,2367.5,1903.4000244140625
2022-02-17 15:00:00-05:00,23.875,2364.5,1902.5
2022-02-17 16:00:00-05:00,23.854999542236328,2370.5,1901.5
